64,0.8,740.7407407407408,20,34,939,27
39,0.5,742.2680412371134,72,97,801,102
61,0.35,745.3416149068323,120,161,671,168
62,0.15,745.9677419354839,185,248,362,390
61,0.55,746.2686567164179,50,92,841,67
54,0.2,747.1698113207547,198,265,467,268
52,0.25,748.8986784140969,170,243,530,227
54,0.15,750.0,177,236,327,437
50,0.75,750.0,36,48,904,48
56,0.3,752.9411764705883,128,170,561,269
42,0.15,754.2662116040956,221,293,338,369
48,0.1,754.3859649122807,215,285,288,427
38,0.2,754.9407114624506,191,253,451,296
40,0.5,755.5555555555555,68,90,771,139
30,0.7,756.0975609756098,62,82,834,84
64,0.7,756.7567567567568,28,64,899,37
30,0.45,757.1428571428571,106,140,719,141
44,0.45,757.2815533980582,78,103,785,112
64,0.5,757.5757575757576,50,113,821,66
48,0.5,757.5757575757576,75,137,764,99
37,0.6,759.493670886076,60,79,827,94
58,0.2,761.1336032388664,188,288,465,247
57,0.1,761.9047619047619,192,252,275,473
52,0.65,761.9047619047619,32,42,907,51
59,0.15,762.3318385650224,170,223,387,390
41,0.1,762.6459143968872,196,294,257,449
64,0.4,764.0449438202247,68,89,774,137
60,0.1,765.2173913043479,176,230,245,525
51,0.35,766.4670658682635,128,214,619,167
47,0.4,767.4418604651163,99,129,716,155
28,0.8,769.2307692307693,40,52,885,63
37,0.15,771.0843373493976,192,249,365,386
40,0.15,776.5567765567765,212,273,367,360
45,0.15,776.824034334764,181,233,388,379
32,0.7,777.7777777777778,56,72,855,73
49,0.25,779.6610169491526,184,236,483,281
63,0.1,780.99173553719,189,242,246,512
39,0.1,785.15625,201,311,256,433
55,0.1,785.7142857142857,198,318,252,430
33,0.7,786.8852459016393,48,61,878,61
57,0.8,787.8787878787879,26,33,930,37
31,0.15,788.8888888888889,213,270,357,373
62,0.45,790.6976744186046,68,86,810,104
49,0.55,794.8717948717949,62,99,823,78
64,0.25,800.0,144,180,562,258
59,0.7,800.0,28,35,921,44
52,0.4,800.0,96,151,729,120
61,0.1,800.796812749004,201,288,251,461
29,0.25,801.8433179723502,174,218,565,217
45,0.35,802.8169014084507,114,142,639,219
34,0.15,804.270462633452,226,281,359,360
43,0.35,804.8780487804878,132,164,654,182
36,0.15,805.1948051948052,186,231,360,409
36,0.7,806.4516129032259,50,62,855,83
41,0.15,807.0175438596491,184,228,384,388
40,0.1,807.5471698113207,214,301,265,434
54,0.1,807.6923076923077,189,278,234,488
43,0.15,808.1632653061224,198,245,384,371
61,0.65,809.5238095238095,34,45,913,42
45,0.55,809.5238095238095,68,94,822,84
53,0.3,810.9756097560976,133,164,621,215
58,0.55,811.1111111111111,73,90,813,97
42,0.25,811.7154811715482,194,251,510,239
33,0.15,813.1487889273357,235,289,386,325
32,0.8,813.5593220338983,48,67,874,59
44,0.1,813.953488372093,210,317,258,425
59,0.85,814.8148148148148,22,27,945,28
36,0.2,815.3846153846154,212,260,460,280
50,0.2,815.5339805825242,168,206,444,350
52,0.45,818.1818181818181,99,145,734,121
43,0.75,818.1818181818181,36,44,909,47
29,0.85,818.1818181818181,36,44,910,46
45,0.2,820.5128205128206,160,195,429,376
48,0.25,822.5806451612904,153,186,542,272
63,1,823.5294117647059,14,17,962,21
59,0.9,823.5294117647059,14,17,960,23
49,0.1,823.5294117647059,210,367,255,378
52,0.2,825.0,165,200,452,348
46,0.3,825.1366120218579,151,186,631,183
40,0.55,826.0869565217391,76,92,816,92
53,0.6,827.5862068965517,48,66,876,58
52,0.15,828.0542986425339,183,221,337,442
61,0.15,829.5964125560538,185,223,349,428
59,0.1,830.3571428571429,186,224,295,481
50,0.15,831.6831683168317,168,202,354,444
38,0.1,832.0610687022901,218,299,262,439
32,0.1,832.1167883211679,228,274,277,449
44,0.2,832.579185520362,184,221,476,303
57,0.15,835.8974358974359,163,195,389,416
45,0.1,836.0655737704918,204,383,244,373
27,0.15,837.0607028753993,262,313,335,352
55,0.6,842.1052631578947,48,57,859,84
64,0.35,842.8571428571429,118,140,701,159
50,0.4,844.0366972477065,92,109,723,168
60,0.3,844.0860215053764,157,218,596,186
44,0.65,844.1558441558442,65,82,841,77
52,0.1,845.8333333333334,203,240,279,481
35,0.1,845.8498023715415,214,309,253,438
26,0.15,847.0149253731344,227,268,379,353
38,0.4,849.624060150376,113,151,716,133
37,0.25,851.1627906976744,183,215,516,269
27,0.7,852.9411764705883,58,68,844,88
57,0.3,853.1468531468531,122,143,610,247
47,0.65,853.6585365853658,35,41,901,58
39,0.25,853.7735849056604,181,212,532,256
37,0.8,854.1666666666666,41,68,884,48
54,0.6,854.5454545454545,47,55,867,78
42,0.5,855.2631578947369,65,76,818,106
60,0.7,857.1428571428571,30,85,880,35
57,0.45,857.1428571428571,78,91,809,100
53,0.55,857.1428571428571,48,109,835,56
33,0.65,857.1428571428571,48,56,857,87
27,0.85,857.1428571428571,18,21,950,29
58,0.1,857.7981651376147,187,288,218,494
48,0.2,858.0645161290323,133,155,503,342
55,0.4,858.4905660377359,91,106,748,146
37,0.65,859.6491228070175,49,57,860,83
29,0.15,859.9348534201954,264,310,383,307
44,0.25,861.5384615384615,168,195,506,299
34,0.1,862.7450980392157,220,305,255,440
30,0.9,864.8648648648649,32,37,922,41
44,0.3,865.3846153846154,135,156,608,236
46,0.1,866.3967611336033,214,247,265,488
43,0.1,867.7685950413223,210,293,242,465
43,0.25,869.3693693693693,193,222,527,251
64,0.65,869.5652173913044,40,53,901,46
50,0.45,871.2871287128713,88,109,790,101
62,0.1,871.4285714285714,183,299,210,491
55,0.2,872.2222222222222,157,180,433,387
52,0.35,873.3333333333334,131,201,649,150
53,0.1,876.6519823788547,199,298,227,475
58,0.4,878.5046728971963,94,174,719,107
42,0.2,878.7878787878788,174,198,467,335
63,0.55,880.0,44,54,896,50
32,0.15,880.3088803088804,228,259,374,367
30,0.15,880.6584362139918,214,243,365,392
59,0.4,881.3559322033898,104,163,719,118
42,0.3,883.1775700934579,189,214,564,222
42,0.1,884.1201716738198,206,337,233,430
60,0.35,884.297520661157,107,121,722,157
43,0.2,885.0,177,200,418,382
51,0.6,886.0759493670886,70,100,821,79
55,0.9,888.8888888888889,16,34,948,18
36,0.55,888.8888888888889,72,81,816,103
52,0.3,889.6551724137931,129,145,611,244
42,0.4,889.8305084745763,105,118,712,170
46,0.65,892.8571428571429,50,78,866,56
56,0.45,893.6170212765958,84,94,805,101
40,0.45,893.939393939394,118,132,718,150
32,0.65,897.0588235294117,61,68,863,69
57,0.5,900.0,72,168,752,80
48,0.75,900.0,36,50,910,40
47,1,900.0,18,27,953,20
51,0.2,901.0416666666666,173,192,442,366
60,0.75,903.2258064516129,28,53,916,31
47,0.6,903.2258064516129,56,62,860,78
41,0.45,905.982905982906,106,124,759,117
31,0.2,906.6666666666666,204,225,464,311
57,0.6,909.0909090909091,50,55,875,70
44,0.55,909.0909090909091,60,104,830,66
35,0.15,910.2564102564103,213,234,366,400
56,0.1,912.3505976095618,229,388,251,361
54,0.7,914.2857142857143,32,40,925,35
38,0.45,914.2857142857143,96,105,788,107
35,0.8,915.2542372881356,54,66,875,59
52,0.8,916.6666666666666,22,40,936,24
49,0.35,918.5185185185185,124,135,670,195
60,0.8,918.918918918919,34,37,918,45
33,0.2,919.047619047619,193,210,469,321
60,0.4,920.7920792079208,93,101,730,169
23,0.1,921.2328767123288,269,308,292,400
24,0.85,921.5686274509804,47,51,895,54
56,0.55,923.0769230769231,48,52,857,91
30,0.85,923.0769230769231,36,53,908,39
37,0.5,924.7311827956989,86,107,800,93
48,0.4,926.2295081967213,113,122,708,170
22,0.1,926.829268292683,266,303,287,410
35,0.2,928.2296650717703,194,209,462,329
43,0.3,928.5714285714286,169,182,622,196
38,0.75,931.0344827586207,54,95,847,58
35,0.5,931.5068493150685,68,94,833,73
29,0.9,933.3333333333334,28,44,926,30
35,0.6,934.7826086956521,86,92,797,111
27,0.2,935.483870967742,232,248,451,301
57,0.4,936.8421052631579,89,95,718,187
57,0.35,937.007874015748,119,127,695,178
63,0.35,937.5,120,128,678,194
56,0.4,938.0530973451328,106,113,735,152
54,0.45,938.7755102040817,92,132,770,98
34,0.85,941.1764705882352,32,41,925,34
47,0.15,942.4778761061947,213,226,327,447
39,0.7,943.3962264150944,50,70,877,53
30,0.2,944.6808510638298,222,235,425,340
32,0.3,945.3551912568306,173,183,624,193
64,0.2,947.0198675496689,143,151,403,446
61,0.7,947.3684210526316,36,38,909,53
40,0.4,950.354609929078,134,141,712,147
62,0.4,951.4563106796116,98,164,733,103
61,0.2,953.2163742690059,163,171,409,420
40,0.35,962.406015037594,128,133,647,220
56,0.5,962.9629629629629,78,85,834,81
28,0.25,963.1147540983607,235,250,506,244
51,0.25,963.855421686747,160,166,522,312
35,0.65,965.5172413793103,56,72,870,58
60,0.2,967.9487179487179,151,156,477,367
43,0.4,968.0,121,125,730,145
37,0.1,968.3794466403162,245,344,253,403
58,0.75,968.75,31,32,929,39
39,0.55,968.75,62,64,837,99
53,0.45,969.0721649484536,94,149,754,97
48,0.35,969.2307692307693,126,130,679,191
29,0.1,969.9248120300751,258,318,266,416
31,0.4,971.0144927536232,134,138,711,151
27,0.35,971.2230215827338,135,139,665,196
27,0.25,971.4285714285714,204,210,546,244
39,0.6,972.2222222222222,70,72,831,97
24,0.15,972.8813559322034,287,295,348,357
30,0.35,973.6842105263158,148,152,657,191
53,0.7,975.609756097561,40,41,891,68
35,0.9,975.609756097561,40,55,904,41
54,0.25,976.0479041916168,163,167,526,307
27,0.4,977.9411764705883,133,136,717,147
37,0.2,978.7234042553191,184,188,467,345
25,0.15,979.8657718120805,292,298,373,329
34,0.55,983.0508474576271,58,59,831,110
26,0.4,984.2519685039371,125,127,728,145
49,0.4,984.4961240310078,127,129,719,152
62,0.5,985.0746268656717,66,133,800,67
45,0.5,986.4864864864865,73,74,802,124
30,0.5,987.6543209876543,80,81,779,140
30,0.1,988.5057471264367,258,307,261,432
34,0.5,989.247311827957,92,108,799,93
51,0.4,989.4736842105264,94,95,749,156
24,0.2,992.4812030075188,264,266,446,288
28,0.15,992.6470588235294,270,272,386,342
63,0.25,992.9078014184397,140,141,545,314
55,0.25,993.3333333333334,149,150,504,346
46,0.25,993.3333333333334,149,150,560,290
63,0.2,994.2196531791908,172,173,464,363
33,0.3,994.7643979057592,190,191,600,209
54,0.9,1000.0,14,14,968,18
46,0.7,1000.0,42,42,890,68
46,0.9,1000.0,26,39,935,26
46,1,1000.0,22,41,937,22
45,0.8,1000.0,40,46,914,40
39,0.3,1000.0,164,164,583,253
36,0.95,1000.0,22,22,953,25
32,0.75,1000.0,52,52,894,54
31,0.3,1000.0,181,181,612,207
27,0.65,1000.0,69,69,854,77
51,0.1,1004.8309178743962,208,290,207,503
34,0.2,1009.6618357487922,209,207,474,319
24,0.55,1010.0,101,100,780,120
39,0.45,1010.752688172043,94,149,758,93
62,0.2,1011.8343195266273,171,169,446,385
28,0.1,1012.1951219512196,249,352,246,402
45,0.3,1012.6582278481013,160,158,590,252
27,0.6,1012.6582278481013,80,79,821,100
22,0.15,1014.0845070422536,288,284,368,348
30,0.25,1018.4331797235023,221,217,509,274
50,0.65,1019.6078431372549,52,51,885,64
59,0.25,1020.4081632653061,150,147,548,305
48,0.65,1020.4081632653061,50,74,877,49
40,0.2,1020.4081632653061,200,196,430,374
27,0.1,1020.4081632653061,250,361,245,394
53,0.65,1021.2765957446809,48,90,863,47
51,0.75,1021.2765957446809,48,80,873,47
19,0.8,1021.2765957446809,48,47,900,53
47,0.35,1021.4285714285714,143,140,646,214
61,0.25,1022.5563909774436,136,133,552,315
60,0.6,1023.2558139534884,44,43,897,60
60,0.45,1023.5294117647059,87,85,762,153
27,0.55,1025.0,82,80,836,84
29,0.55,1025.974025974026,79,77,793,130
49,0.3,1026.4900662251655,155,151,592,257
49,0.65,1027.027027027027,38,75,888,37
60,0.25,1027.2108843537414,151,147,541,312
59,0.45,1027.7777777777778,74,72,792,136
25,0.95,1028.5714285714287,36,35,923,42
33,0.8,1033.3333333333333,62,60,871,69
27,0.3,1034.2857142857142,181,192,633,175
19,0.15,1034.8432055749129,297,287,360,353
23,0.2,1036.144578313253,258,249,467,284
39,0.2,1036.842105263158,197,190,452,358
27,0.9,1037.037037037037,28,27,944,29
24,0.1,1038.9105058365758,267,277,257,466
43,0.45,1040.0,78,75,799,126
45,0.25,1040.2298850574712,181,174,503,323
34,0.35,1041.3223140495868,126,121,686,193
26,0.85,1043.4782608695652,48,46,904,50
24,0.75,1043.4782608695652,48,46,877,77
25,0.1,1043.6507936507937,263,275,252,473
31,0.25,1044.4444444444443,235,225,500,275
31,0.1,1044.7154471544716,257,295,246,459
46,0.55,1046.1538461538462,68,65,846,89
26,0.6,1046.1538461538462,68,69,866,65
36,0.1,1046.218487394958,249,355,238,407
37,0.45,1047.0588235294117,89,85,772,143
55,0.65,1047.6190476190477,44,42,897,61
44,0.35,1048.780487804878,129,179,698,123
37,0.4,1048.780487804878,129,123,722,155
41,0.8,1052.6315789473683,40,38,921,41
30,0.3,1053.8922155688622,176,167,617,216
31,0.85,1055.5555555555557,38,47,917,36
34,0.4,1057.142857142857,111,105,754,141
62,1,1058.8235294117646,18,17,952,31
61,0.8,1058.8235294117646,18,17,953,30
54,0.75,1058.8235294117646,36,83,883,34
37,0.7,1058.8235294117646,54,51,873,76
32,0.2,1059.1397849462367,197,186,494,320
26,0.5,1060.9756097560976,87,101,817,82
21,0.2,1061.2244897959183,260,245,461,294
29,0.4,1061.4035087719299,121,114,749,137
48,0.7,1062.5,34,32,924,44
33,0.55,1062.5,85,80,814,106
33,0.75,1062.5,68,93,843,64
42,0.9,1064.516129032258,33,46,923,31
28,0.5,1068.4931506849316,78,96,831,73
38,0.8,1069.7674418604652,46,60,897,43
34,0.45,1070.7070707070707,106,99,790,111
50,0.6,1071.4285714285713,60,69,875,56
26,0.75,1071.4285714285713,60,57,887,56
32,0.45,1072.1649484536083,104,97,749,154
59,0.55,1073.5294117647059,73,119,813,68
37,0.55,1074.6268656716418,72,67,825,108
54,0.3,1075.7575757575758,142,132,568,300
32,0.95,1076.923076923077,28,26,933,41
33,0.35,1078.313253012048,179,166,665,169
28,0.6,1079.3650793650793,68,63,829,108
19,0.7,1079.3650793650793,68,63,861,76
59,0.65,1081.081081081081,40,89,874,37
33,0.5,1082.1917808219177,79,73,808,119
35,0.25,1084.6560846560847,205,189,557,254
18,0.15,1084.8056537102473,307,283,356,361
23,0.9,1085.1063829787233,51,56,897,47
47,0.75,1085.7142857142858,38,47,918,35
40,0.85,1085.7142857142858,38,35,924,41
38,0.7,1087.719298245614,62,57,865,78
60,0.55,1088.235294117647,37,34,886,80
24,0.65,1088.235294117647,74,68,863,69
24,0.25,1088.6699507389162,221,203,552,245
22,0.2,1088.9830508474577,257,236,465,299
35,0.35,1089.041095890411,159,164,690,146
53,1,1090.909090909091,12,12,977,11
44,0.95,1090.909090909091,24,50,928,22
33,0.9,1090.909090909091,36,58,909,33
41,0.25,1092.5925925925926,177,162,547,291
55,0.45,1095.2380952380952,92,84,749,167
51,0.9,1095.2380952380952,23,23,956,21
36,0.45,1095.2380952380952,92,84,767,149
23,0.95,1095.2380952380952,46,50,908,42
56,0.75,1096.774193548387,34,47,922,31
39,0.35,1096.969696969697,181,165,653,182
50,0.25,1098.4848484848485,145,132,511,357
25,0.2,1101.7699115044247,249,226,484,290
62,0.6,1103.448275862069,32,96,875,29
46,0.85,1103.448275862069,32,53,918,29
32,0.85,1105.2631578947369,42,38,917,45
48,0.6,1106.3829787234042,52,47,864,89
61,0.4,1107.52688172043,103,93,786,121
32,0.25,1107.52688172043,206,186,567,247
38,0.25,1108.8082901554403,214,193,545,262
58,0.35,1110.1694915254238,131,118,694,188
50,0.95,1111.111111111111,20,33,949,18
47,0.7,1111.111111111111,30,27,936,37
31,0.9,1111.111111111111,20,27,955,18
31,0.95,1111.111111111111,20,18,960,22
27,0.75,1111.111111111111,60,54,880,66
44,0.4,1112.2448979591836,109,171,731,98
21,0.1,1113.2075471698113,295,280,265,455
21,0.15,1115.079365079365,281,252,389,359
58,0.7,1117.6470588235295,38,34,913,53
30,0.75,1119.047619047619,47,42,876,82
33,0.1,1119.1489361702127,263,383,235,382
48,0.55,1120.6896551724137,65,58,858,84
52,0.7,1121.2121212121212,37,33,915,52
58,0.5,1121.6216216216217,83,74,793,133
24,1,1121.9512195121952,46,46,913,41
23,0.8,1122.4489795918366,55,49,901,50
60,0.85,1125.0,18,34,950,16
59,0.95,1125.0,18,28,956,16
41,0.6,1125.0,54,48,852,100
36,0.6,1125.0,63,56,866,78
24,0.6,1129.4117647058824,96,94,821,85
44,0.9,1130.4347826086957,26,32,945,23
34,0.8,1130.4347826086957,52,46,898,56
41,0.4,1131.3131313131314,112,99,732,169
36,0.3,1132.3529411764705,154,136,613,251
31,0.55,1133.3333333333333,68,60,830,110
45,0.7,1135.1351351351352,42,69,894,37
23,0.25,1135.2657004830917,235,207,556,237
23,0.15,1136.1702127659576,267,235,397,368
58,0.8,1136.3636363636363,25,39,939,22
20,0.15,1137.3239436619717,323,284,369,347
26,0.1,1137.6518218623482,281,247,314,439
34,0.9,1137.9310344827586,33,40,931,29
35,0.55,1139.240506329114,90,79,809,112
21,0.25,1139.240506329114,270,237,518,245
44,0.6,1140.3508771929824,65,91,852,57
50,0.3,1140.625,146,128,604,268
17,0.15,1142.3728813559321,337,295,377,328
53,0.25,1144.8275862068965,166,145,522,333
25,0.25,1144.927536231884,237,207,566,227
36,0.4,1146.788990825688,125,109,727,164
55,0.35,1147.0588235294117,117,102,689,209
29,0.75,1150.0,46,40,904,56
34,0.25,1151.8987341772151,182,158,552,290
45,0.6,1156.862745098039,59,96,853,51
51,0.85,1157.8947368421052,22,36,945,19
45,0.95,1157.8947368421052,22,32,949,19
55,0.3,1158.3333333333333,139,120,602,278
48,0.45,1158.5365853658536,95,82,790,128
16,0.1,1158.6206896551723,336,312,290,398
36,0.35,1159.6638655462184,138,119,652,229
64,0.85,1161.2903225806451,36,42,927,31
48,0.3,1163.4615384615386,121,104,634,262
32,0.4,1163.7931034482758,135,116,728,156
58,0.25,1164.1791044776119,156,134,509,357
60,0.95,1166.6666666666667,14,12,972,16
38,0.3,1166.6666666666667,203,174,617,209
38,0.6,1166.6666666666667,56,48,844,108
36,0.25,1166.6666666666667,189,162,551,287
30,0.8,1166.6666666666667,21,21,961,18
30,1,1166.6666666666667,28,24,943,33
12,0.15,1166.6666666666667,364,312,345,343
56,0.35,1170.0,117,100,699,201
55,0.7,1171.4285714285713,41,72,893,35
26,0.45,1171.7171717171718,116,117,784,99
62,0.3,1172.1311475409836,143,122,572,306
19,0.1,1172.690763052209,292,351,249,400
34,0.75,1176.4705882352941,40,34,881,85
25,1,1176.4705882352941,40,34,924,42
23,0.65,1176.4705882352941,80,68,859,73
24,0.35,1181.159420289855,163,138,682,180
29,0.2,1181.3186813186812,215,182,492,326
49,1,1181.8181818181818,26,22,956,22
42,0.65,1181.8181818181818,52,103,853,44
32,0.35,1182.4817518248176,162,137,706,157
25,0.65,1184.6153846153845,77,65,844,91
18,0.25,1185.1851851851852,256,216,513,271
26,0.2,1186.5284974093265,229,193,504,303
59,0.3,1186.9158878504672,127,107,605,288
27,0.45,1187.5,95,80,756,164
20,0.1,1187.5,342,334,288,378
39,0.85,1189.1891891891892,44,37,926,37
29,0.45,1190.4761904761904,100,84,773,143
16,0.15,1190.6354515050168,356,299,362,339
34,0.65,1191.4893617021276,56,47,859,94
61,0.75,1192.3076923076924,31,26,928,46
26,0.7,1192.3076923076924,62,60,888,52
25,0.3,1193.1818181818182,210,176,612,212
25,0.45,1196.2616822429907,128,113,780,107
63,0.75,1200.0,30,59,916,25
58,0.95,1200.0,12,27,963,10
20,1,1200.0,36,38,932,30
26,0.25,1201.1173184357542,215,179,568,253
60,0.05,1205.6737588652481,170,382,141,477
50,0.55,1206.896551724138,70,162,780,58
39,0.75,1207.5471698113208,64,53,876,71
31,0.75,1208.3333333333333,58,48,880,72
58,0.05,1208.955223880597,162,349,134,517
26,0.8,1209.3023255813953,52,43,902,55
31,0.6,1209.6774193548388,75,72,866,62
22,0.9,1210.5263157894738,46,38,917,45
20,0.55,1212.5,97,80,826,94
57,0.7,1216.2162162162163,45,37,904,59
46,0.95,1217.391304347826,28,50,927,23
39,0.95,1217.391304347826,28,23,946,31
37,1,1217.391304347826,28,23,948,29
37,0.3,1220.3389830508474,144,118,602,280
37,0.35,1220.3389830508474,144,118,649,233
62,0.75,1222.2222222222222,22,69,913,18
57,0.9,1222.2222222222222,22,37,945,18
31,0.35,1222.2222222222222,132,108,687,205
28,0.45,1222.2222222222222,99,81,798,121
18,0.3,1222.7979274611398,236,193,589,218
26,0.35,1222.972972972973,181,153,699,148
21,0.5,1224.4897959183672,120,98,787,115
19,0.2,1225.0,245,200,490,310
51,0.05,1226.4150943396226,195,311,159,530
51,0.55,1226.4150943396226,65,147,800,53
35,0.3,1229.8850574712644,214,174,600,226
28,0.85,1230.7692307692307,32,47,927,26
14,0.1,1232.5581395348838,371,301,301,398
55,0.5,1233.3333333333333,74,60,828,112
61,0.45,1234.375,79,64,815,121
47,0.45,1234.567901234568,100,81,768,151
23,0.55,1234.567901234568,100,81,813,106
18,0.4,1237.037037037037,167,135,715,150
47,0.55,1239.1304347826087,57,95,859,46
47,0.5,1239.4366197183099,88,71,812,117
46,0.4,1239.5833333333333,119,96,734,170
17,0.2,1239.6694214876034,300,242,482,276
53,0.9,1240.0,31,35,940,25
52,0.85,1240.0,31,28,947,25
26,1,1241.3793103448277,36,29,937,34
30,0.65,1245.6140350877192,71,57,868,75
22,0.25,1248.826291079812,266,213,547,240
15,0.1,1249.0566037735848,331,339,265,396
59,0.35,1250.0,105,84,709,207
58,0.6,1250.0,50,60,900,40
53,0.8,1250.0,30,39,937,24
45,0.85,1250.0,40,32,933,35
44,0.75,1250.0,50,64,896,40
27,0.8,1250.0,50,57,903,40
20,0.9,1250.0,40,41,927,32
19,0.6,1253.3333333333333,94,78,847,75
18,0.1,1254.681647940075,335,327,267,406
43,0.7,1255.3191489361702,59,47,896,57
25,0.35,1255.639097744361,167,133,681,186
53,0.4,1256.0975609756097,103,82,717,201
30,0.55,1257.142857142857,88,70,836,94
19,0.35,1257.8125,161,128,724,148
33,1,1263.157894736842,48,38,906,56
23,1,1263.157894736842,48,49,913,38
15,0.95,1263.157894736842,48,38,908,54
60,0.5,1265.3061224489795,62,49,820,131
40,0.6,1265.3061224489795,62,49,873,78
21,0.8,1268.2926829268292,52,41,912,47
56,1,1272.7272727272727,14,30,959,11
52,0.6,1272.7272727272727,56,147,809,44
25,0.6,1272.7272727272727,84,66,834,100
22,0.55,1272.7272727272727,98,77,814,109
45,0.65,1275.0,51,71,889,40
22,0.3,1277.1084337349398,212,166,643,191
33,0.25,1277.7777777777778,207,162,567,271
12,0.2,1279.6934865900382,334,261,442,297
25,0.55,1280.0,96,75,813,112
61,0.3,1282.828282828283,127,99,607,294
57,0.05,1284.6153846153845,167,411,130,459
28,0.3,1285.7142857142858,180,140,642,218
38,0.35,1290.0,129,100,692,208
32,0.6,1295.4545454545455,57,44,843,113
16,0.3,1296.0893854748604,232,179,641,180
64,0.95,1300.0,26,47,933,20
48,0.9,1300.0,26,20,948,32
28,0.95,1300.0,26,26,954,20
17,0.8,1300.0,52,40,911,49
53,0.35,1303.030303030303,129,99,688,213
18,0.2,1304.8128342245989,244,187,479,334
38,0.55,1306.1224489795918,64,86,865,49
40,0.3,1307.6923076923076,170,130,627,243
27,0.95,1307.6923076923076,34,41,933,26
28,0.35,1308.411214953271,140,107,702,191
16,0.35,1310.55900621118,211,161,656,183
45,0.45,1310.8108108108108,97,74,824,102
28,0.2,1311.2244897959183,257,196,474,330
28,0.55,1312.5,84,89,847,64
18,0.6,1313.2530120481927,109,83,820,97
61,0.05,1314.0495867768595,159,339,121,540
24,0.5,1315.0684931506848,96,92,835,73
35,0.7,1315.7894736842106,50,38,883,79
59,0.5,1316.6666666666667,79,60,811,129
28,0.65,1317.0731707317073,54,41,911,48
25,0.8,1318.1818181818182,58,45,911,44
20,0.2,1319.6347031963471,289,219,497,284
36,0.5,1323.5294117647059,90,68,778,154
24,0.3,1324.1379310344828,192,145,629,226
21,0.85,1325.5813953488373,57,43,914,43
25,0.4,1326.3157894736842,126,95,752,153
21,0.45,1327.5862068965516,154,116,752,132
19,0.5,1329.787234042553,125,94,807,99
30,0.4,1330.188679245283,141,106,739,155
42,0.7,1333.3333333333333,48,36,904,60
24,0.95,1333.3333333333333,44,41,926,33
19,0.95,1333.3333333333333,40,41,929,30
16,0.2,1333.3333333333333,324,243,463,294
29,0.35,1336.2068965517242,155,116,736,148
62,0.35,1337.2093023255813,115,86,714,200
57,0.55,1340.909090909091,59,44,872,84
22,0.4,1341.2698412698412,169,126,734,140
22,0.35,1342.6573426573427,192,143,701,156
21,0.65,1343.2835820895523,90,67,850,83
54,0.5,1345.4545454545455,74,55,846,99
9,0.15,1346.1538461538462,385,286,379,335
22,0.7,1347.8260869565217,62,46,875,79
29,0.5,1351.3513513513512,100,74,802,124
